TimeStamps,Elapsed Time,alpha,beta,delta,theta,gamma,eeg,attention,meditation,
2024-08-03 09:10:36.690,00:00:01.185,0.02217184309174869,0.05477433165376798,0.08534927821901422,0.04849370566353749,0.05122342277965406,,,,
2024-08-03 09:10:36.853,00:00:01.348,,,,,,26.356728;39.411755;46.262135;42.39029;32.562634;24.486393;16.472134;5.7825317;-2.8955207;-10.395597;-15.776376;-7.205717;8.601592;10.920845;0.79203385;-6.2914305;-6.659944;-9.192221;-15.92644;-18.42823;-11.541716;2.1505344;13.465105;16.949455;13.479152;4.4618273;-2.3860385;-4.4404745;-6.5150595;-4.974517;0.70969373;2.262794;-2.4205177;-9.400857;-12.146266;-7.212119;-1.8657395;-4.2304993;-11.669429;-16.668913;-18.6228;-18.93043;-16.132973;-10.611016;-1.154254;9.680614;13.751962;12.117133;9.704378;7.1714873,,,
2024-08-03 09:10:36.855,00:00:01.350,,,,,,,50.017818450927734,,
2024-08-03 09:10:36.856,00:00:01.352,0.02328877968779095,0.0540798024394256,0.08100368895948391,0.04630339229035042,0.04927110008191654,,,10.37537670135498,
2024-08-03 09:10:37.064,00:00:01.560,0.02452459328011436,0.05293799591143019,0.07183074854909136,0.04644428452695176,0.05008804082435759,10.508578;20.169096;23.364897;17.46386;10.123398;2.7842352;-3.728169;-5.7768855;-3.3325362;-0.75249577;-4.017245;-7.9289446;-1.6684684;4.278533;-4.5165854;-15.562557;-15.471025;-13.107698;-12.492979;-6.4406033;1.3885132;1.5860528;-2.4537482;-5.4265084;-11.436632;-18.074795;-19.42572;-18.75751;-17.080227;-11.301338;-10.276321;-21.395298;-32.782692;-33.009468;-23.401636;-14.812462;-16.240826;-23.17404;-23.292006;-12.115701;-5.5236163;-13.333755;-19.534029;-15.69627;-9.946259;-5.909195;-2.8208625;1.7731591;3.2142594;-5.4672866,,,
2024-08-03 09:10:37.288,00:00:01.784,,,,,,-13.267103;-7.963867;4.265739;13.95322;18.45432;14.424096;3.292409;-6.986408;-11.609682;-8.434549;-0.1368188;5.607279;6.6411757;5.558282;0.4982604;-8.797205;-17.569181;-21.399137;-19.537792;-15.314988;-10.362271;-4.4639916;1.3105168;5.0418186;8.853272;13.065014;11.9198;4.251621;-5.034617;-9.352941;-6.5082865;-1.9232647;-1.4183793;-7.102277;-15.431983;-15.833881;-6.619189;0.36930382;-0.2777356;-4.222212;-8.902319;-13.258416;-13.137783;-4.1159353;11.966812;26.573233;31.584095;25.703657;19.08385;21.750935,,,
2024-08-03 09:10:37.289,00:00:01.785,0.022581571887269856,0.05224312853424118,0.0738447575113191,0.039431096694404255,0.05014026458669744,,,,
2024-08-03 09:10:37.454,00:00:01.950,0.02490694999230719,0.05059635996548729,0.06997736422417285,0.04242052569517605,0.05069963512358978,29.422812;36.63598;41.690266;41.266983;40.70265;42.595722;38.262096;26.985378;11.0859165;-5.837658;-8.093206;8.640423;27.604315;36.285313;32.5917;20.14907;7.369436;-3.6094246;-12.722003;-16.685225;-18.898441;-21.578766;-20.64394;-16.592724;-15.637465;-23.925745;-40.01158;-49.73098;-43.856224;-36.2042;-42.61072;-56.651955;-61.798786;-58.11958;-59.16061;-63.772762;-64.40138;-66.1602;-69.119514;-60.856983;-40.981075;-26.143333;-22.353144;-20.141775;-10.159925;3.1893926;2.0611744;-16.077354;-34.769215;-41.206688,,,
2024-08-03 09:10:37.664,00:00:02.160,0.024286818355775744,0.04950190569913015,0.06308191168161449,0.04041574174709595,0.049614017842314485,-32.972416;-17.977615;-6.2562146;-4.758172;-15.565945;-25.895638;-24.068348;-14.945523;-7.8201356;-8.956889;-18.310232;-29.513453;-32.77095;-23.603243;-9.727537;0.19545278;7.1881247;14.945886;18.681358;10.604227;-3.7703807;-11.742356;-9.315074;4.420283;22.782116;31.291908;29.288584;23.838978;18.301662;18.877129;25.06872;27.342686;26.429361;26.821041;24.394361;20.121634;20.103771;22.46352;22.489967;22.6101;26.90513;34.24605;40.12215;37.99158;24.560093;12.293724;15.520389;25.652786;26.354736;17.822985,,,
2024-08-03 09:10:37.904,00:00:02.400,,,,,,12.98223;16.434454;20.624113;21.667711;19.680079;16.859911;14.598678;8.246083;1.3794812;3.3477495;9.734177;7.7519855;-3.340829;-14.211579;-20.143047;-21.32824;-19.795603;-18.97117;-21.531181;-28.918291;-39.22571;-42.751884;-36.115025;-30.286848;-32.01169;-37.8373;-46.277603;-54.500023;-52.61972;-41.674286;-31.933418;-24.983433;-20.924143;-23.157274;-29.861286;-40.132946;-52.005856;-50.663975;-31.560514;-13.543901;-9.212083;-11.304117;-9.141607;1.3204314;14.42314;19.935843;17.8556;12.730973;7.7432218;6.823607,,,
2024-08-03 09:10:37.905,00:00:02.401,,,,,,,53.958457946777344,,
2024-08-03 09:10:37.907,00:00:02.402,0.02400464633713981,0.04994178999422237,0.06804983776143642,0.039556462755723755,0.05047928313760004,,,10.230447769165039,
2024-08-03 09:10:38.054,00:00:02.549,0.026022853713003682,0.05427648925026939,0.0687169571244476,0.03582387844716568,0.053206625775577894,9.322123;12.656129;13.849935;11.322341;13.957544;24.54346;22.413002;0.97543895;-20.72346;-30.112944;-21.327684;2.2263026;26.301983;43.55008;50.66625;45.343334;31.72337;16.728155;9.002879;12.035325;22.736252;34.084858;31.045721;13.115607;2.2494156;5.048939;10.251059;16.932915;25.942883;26.992825;15.848388;4.541046;4.8005095;11.8703985;16.43203;20.4192;21.08294;8.187943;-14.363996;-27.982891;-21.8546;-9.054368;1.7464262;14.521333;20.7057;24.332632;40.439655;60.94924;74.27071;77.25579,,,
2024-08-03 09:10:38.264,00:00:02.760,0.02689083032960428,0.04985883588890539,0.06647051455451769,0.038505983848103394,0.05356833185485025,68.51232;56.655067;50.190052;50.34629;52.556976;48.92137;42.054825;35.782494;29.147482;26.353357;29.476358;32.806637;27.069527;11.158778;-5.3471255;-16.489323;-14.173464;5.591096;26.088587;30.427675;15.838039;-6.411164;-15.146446;-5.0198455;8.841899;14.054491;8.877367;3.6207564;7.38741;12.817492;11.203469;2.4934647;-6.7290096;-12.311473;-14.963909;-9.734181;3.3634794;12.578418;7.703537;-4.761744;-10.682438;-7.540122;1.6374193;6.5820932;2.6986196;0.59530413;-1.3251704;-7.0497065;-9.960602;-10.396699,,,
2024-08-03 09:10:38.488,00:00:02.984,0.02682671635085607,0.049583191783333654,0.06838039073360523,0.040172159768136664,0.05535495880389885,-13.066145;-18.552286;-25.485394;-36.371376;-49.573322;-50.59483;-36.02675;-20.271254;-14.172678;-17.513199;-22.314816;-22.861708;-18.545965;-11.798023;-9.568898;-14.069676;-15.23782;-5.948658;2.2541773;-0.77609855;-8.788935;-18.258299;-22.850887;-9.998136;6.8357396;8.404377;4.335586;2.6642408;0.48991162;0.76633424;4.410094;6.965817;5.628308;5.6642985;13.195044;20.76012;15.903764;1.7419319;-6.882897;-3.1740332;8.613239;20.141897;23.197536;19.270342;16.80043;16.389965;13.149988;5.4028893;-0.23375596;3.4585912,,,
2024-08-03 09:10:38.654,00:00:03.149,0.02678967710575003,0.046345439723555704,0.06950460789816869,0.0395546687596708,0.05702181318650203,11.93349;18.143839;18.812094;13.016849;4.952598;-1.2830861;-4.632366;-4.4320807;-4.0427284;-3.4706032;2.8621519;9.205711;9.075211;5.3148227;-1.473037;-8.844393;-12.486102;-11.1621;-5.6022496;-1.6578954;-2.5613143;-2.8137388;-1.491054;-1.949574;1.9263386;9.6158905;7.116493;-5.8504863;-17.119432;-24.85521;-32.034454;-30.89319;-13.739096;10.903701;25.85001;21.964106;1.3672098;-19.653633;-23.316322;-18.787588;-19.734886;-16.499514;-3.4856846;1.9766036;-14.550397;-34.079575;-30.481894;-14.256479;0.040784013;14.379086,,,
2024-08-03 09:10:38.863,00:00:03.359,,,,,,18.824404;13.988338;16.845438;24.924074;24.581951;17.497866;12.24825;7.915245;9.839459;23.218208;36.625973;42.51926;39.966095;32.691525;33.382923;41.56129;36.385284;10.646946;-17.439741;-29.29578;-17.366945;7.608192;19.821787;10.743506;-2.6405404;-8.03543;-9.292348;-16.681473;-31.352404;-39.702785;-40.688232;-44.501064;-48.15035;-47.215546;-39.249943;-18.442923;3.6692824;5.137964;-12.067648;-28.542128;-35.013973;-33.662174;-25.517715;-10.112717;6.3873734;16.650692;22.0789;21.390205;6.929499;-19.675262,,,
2024-08-03 09:10:38.864,00:00:03.360,0.026320896450610115,0.04751764804058946,0.06761864918161725,0.04531674838823075,0.058283941013699166,,53.662540435791016,10.213589668273926,
2024-08-03 09:10:39.104,00:00:03.599,0.028379660033557935,0.046018465275864194,0.0723760655785735,0.04415066339345179,0.05674734426921456,-47.994118;-66.18978;-71.305885;-74.40888;-77.67146;-71.58621;-56.69554;-45.707813;-45.85677;-50.99851;-57.808083;-60.656387;-43.44568;-11.563743;2.8858998;-10.898768;-30.01726;-34.908714;-26.270317;-10.1383705;7.720227;13.743638;4.205406;-7.6030755;-19.501188;-35.641308;-46.894344;-44.068497;-27.141825;-4.1764355;8.94501;3.338133;-12.236883;-26.029297;-33.22311;-30.063068;-16.201166;-1.184042;7.0149164;12.2434025;18.038368;21.233433;18.842882;12.869555;4.439731;-8.871865;-22.427818;-26.540064;-19.628098;-8.912075,,,
2024-08-03 09:10:39.253,00:00:03.749,0.027669728681621257,0.04556289887263766,0.07508638868145205,0.043329450656400516,0.05397928530578906,-1.6121899;0.5126094;-1.2933794;-5.8302875;-12.225865;-16.267336;-10.461594;0.22709507;3.2134612;-3.0687957;-9.8334875;-9.313474;-7.2651267;-13.639856;-26.361752;-33.97484;-30.687195;-26.027641;-28.816362;-33.244648;-35.537567;-40.875782;-43.830593;-39.213383;-37.962376;-43.82209;-48.33931;-46.278435;-36.60666;-19.430601;-2.6989014;0.60805553;-7.250667;-11.885876;-7.6952243;-5.7789044;-11.153204;-13.790852;-15.3100815;-15.582867;-9.42734;-6.949882;-12.895888;-17.514238;-15.127904;-8.065085;-3.3685513;-5.638573;-6.486337;-3.5110292,,,
2024-08-03 09:10:39.463,00:00:03.959,,,,,,-6.206619;-14.253304;-21.904625;-25.803568;-22.877533;-18.940826;-22.264124;-25.44341;-20.37936;-13.4862585;-11.060775;-12.352935;-17.963995;-24.911007;-26.911394;-25.943623;-25.452772;-27.65913;-30.577707;-30.627243;-26.279491;-12.017158;10.31134;24.322664;22.135931;17.699417;22.530088;32.907654;36.841797;30.040134;21.57358;23.40805;36.157104;44.271618;44.54021;44.480194;40.81303;28.95401;11.781593;-3.6891484;-17.192223;-30.94648;-44.035957;-56.009644;-65.189095;-70.39053;-71.22935;-69.04922;-65.68847;-62.954445,,,
2024-08-03 09:10:39.464,00:00:03.959,0.03413364411656512,0.05203318265485833,0.07699230294376462,0.045637857334420266,0.05594409585006217,,,,
2024-08-03 09:10:39.704,00:00:04.200,0.030096811916371462,0.05080235568561968,0.07810097453959099,0.05412952827311851,0.05634470463070164,-64.68453;-66.576324;-59.490776;-51.49678;-57.49228;-72.056015;-83.09092;-89.80233;-87.109116;-71.51692;-56.71616;-49.650475;-41.997284;-30.267456;-20.984032;-24.993288;-39.26956;-48.943558;-51.735214;-48.2812;-34.47012;-18.896774;-18.510063;-32.937935;-45.838924;-47.730667;-41.62641;-36.21442;-33.665104;-29.115261;-21.439445;-19.996065;-40.51907;-76.915115;-102.46137;-110.16586;-109.354225;-102.36345;-92.315445;-84.77541;-78.28788;-72.70694;-69.96896;-64.51778;-54.658062;-41.160877;-28.375473;-32.335888;-44.06315;-37.100227,,,
2024-08-03 09:10:39.853,00:00:04.349,,,,,,-17.736088;-4.687927;4.382069;18.632967;35.07784;46.418354;51.25715;50.991764;48.836376;47.448017;49.124947;56.48557;64.67147;67.92589;66.639336;61.615505;61.165993;71.53309;83.895966;93.29297;98.5939;97.16809;96.59017;99.096504;93.022415;77.49159;66.00858;65.90837;75.104294;86.75968;87.55395;72.28948;58.18734;56.79084;55.67388;52.642704;60.79222;74.38628;77.67646;72.362686;63.44599;49.938717;41.844795;46.35383;53.759243;58.7964;62.955467;63.320778;56.937126;45.291046,,,
2024-08-03 09:10:39.855,00:00:04.350,,,,,,,51.81500244140625,,
2024-08-03 09:10:39.856,00:00:04.352,0.03126056433746651,0.05170725555256491,0.09495073998788381,0.05472547011276645,0.053657376743218764,,,10.153347969055176,
2024-08-03 09:10:40.064,00:00:04.560,0.03203913177134856,0.050227903411381974,0.09592826854763854,0.05517152632826553,0.05467349142440355,34.216923;29.929325;34.910263;46.827538;57.76756;62.72315;64.53708;62.333134;52.727146;41.435566;35.726177;33.66227;34.580597;42.346375;51.534477;54.802803;50.701164;41.28079;34.71074;33.260468;29.21726;18.874695;7.9566417;8.424351;21.962921;34.0335;34.503292;24.921562;12.002052;2.4719021;3.1977088;14.33882;21.076736;17.863632;13.873888;7.5314193;-2.2472243;-4.64127;2.6047125;5.730476;-1.0354015;-3.848446;3.7128322;12.263946;14.333928;9.399565;1.9324559;-2.3199296;1.1402308;5.938119,,,
2024-08-03 09:10:40.288,00:00:04.784,0.032316580570527956,,,,,0.703022;-5.649784;-2.3809083;1.9634793;-1.174267;-6.732477;-8.014902;-10.101457;-16.55544;-19.787745;-18.370214;-22.896563;-35.972412;-48.895786;-57.0617;-54.923912;-38.224915;-23.299318;-26.892824;-39.42534;-44.393993;-36.13703;-18.927813;-2.8292098;2.5709221;-5.84918;-15.798376;-14.009991;-2.9588504;10.282978;21.405058;28.898167;32.996914;35.281868;37.28341;35.556152;30.522476;28.016073;22.05257;6.902017;-5.0082955;-4.920529;0.48207542;5.8229384;10.354129;11.227774;13.643275;19.970604;19.982298;14.710581,,,
2024-08-03 09:10:40.289,00:00:04.784,,0.05035150716417571,0.0998576653173007,0.05600884523064916,0.05566032572478006,,,,
2024-08-03 09:10:40.453,00:00:04.949,0.030479109659528377,0.05046348976499717,0.10353625108309729,0.05592551758740249,0.056227043372614846,10.432689;5.995991;1.1210415;-1.2412512;2.3573532;13.9684;30.344877;40.72965;44.935364;49.007744;48.919437;41.475857;26.008183;11.119154;7.480659;11.137055;17.034594;20.826147;16.767931;12.459705;18.195164;25.669634;24.531797;19.044258;17.687923;22.108978;26.234509;26.41175;22.708265;20.197502;23.202877;24.402344;17.263794;5.558816;-0.45437345;0.21673939;1.1833537;2.9155145;4.9238343;5.1447325;6.392507;9.014022;8.525572;4.2537775;2.253569;5.6022983;6.475614;1.7824943;-0.6294013;3.238594,,,
2024-08-03 09:10:40.663,00:00:05.159,0.03144498121141349,0.050331387438145865,0.09492555091757562,0.05372554087855368,0.05703690956979936,6.8125024;4.868966;6.4302163;14.691408;18.852337;16.138237;13.33522;15.0012;20.895056;25.041342;20.912386;13.781198;12.600626;14.609222;15.228285;12.411115;5.4714646;2.0365944;6.706423;14.933274;19.821873;18.344744;15.439272;12.650511;9.1083555;9.750585;15.661552;20.998386;17.973644;5.2804685;-7.408902;-10.767761;-9.293776;-14.265961;-23.595049;-27.934692;-26.498743;-23.82869;-20.887014;-15.731371;-11.106245;-9.933121;-10.386562;-11.830518;-14.57831;-12.030336;-2.234774;-0.63720334;-17.45377;-38.34045,,,
2024-08-03 09:10:40.889,00:00:05.385,,,,,,-45.44153;-39.680008;-27.895147;-15.117397;-7.116736;-3.199804;-3.461063;-12.244799;-25.607794;-32.568386;-30.07186;-28.673407;-32.752186;-32.22601;-25.5459;-20.065283;-19.356316;-21.799152;-20.640299;-14.360209;-8.317988;-6.3370886;-7.844959;-5.700762;4.5276294;15.744073;19.441599;17.124949;13.145282;3.1943336;-8.903221;-6.089962;11.689778;27.346287;33.06261;30.82036;24.438095;21.395966;22.411469;17.688303;8.102609;5.2021427;10.340631;14.671803;11.956369;0.38868302;-16.566547;-29.230951;-27.766954;-9.137116,49.76165008544922,,
2024-08-03 09:10:40.890,00:00:05.386,0.03264012211901513,0.04944939200941184,0.09655370846559916,0.05544286062366485,0.056322584066951814,,,10.185531616210938,
2024-08-03 09:10:41.054,00:00:05.549,0.030565666595810757,0.04767316378186534,0.09403306799554076,0.052295774424461317,0.055816927788335614,11.766662;17.212753;8.74797;-0.32069364;-0.15441121;3.7845116;0.7662964;-7.804175;-13.995385;-14.995184;-14.798002;-13.301108;-3.6549664;9.068907;9.09977;-6.223574;-23.712378;-29.129696;-22.375116;-10.911987;3.5526042;13.6274;11.200344;9.083348;18.397434;24.956589;23.713326;23.283543;19.911125;11.521436;8.908405;20.735086;35.576965;35.601257;26.342724;21.39755;20.022512;16.70501;10.633196;1.5040772;-10.299065;-18.654224;-18.656984;-12.368825;-6.859999;-5.097431;-0.7587332;11.21369;23.209307;24.846931,,,
2024-08-03 09:10:41.264,00:00:05.760,0.02941161739804213,0.04904829809255716,0.09318629721650507,0.055970786011233085,0.05629084092379401,16.576471;5.7507935;2.2241013;6.633112;7.556835;1.526812;-7.1093106;-17.845026;-25.301159;-19.890602;-4.451216;10.023018;22.902721;31.076345;23.101416;5.443094;-5.1570597;-2.7908986;7.1913614;16.214489;18.966854;15.490227;12.040375;11.794283;13.177939;17.862644;24.302298;24.223497;16.51043;11.838688;12.114348;4.609968;-13.715732;-32.91001;-43.520893;-43.45917;-39.67074;-37.149242;-31.386864;-21.831383;-17.9532;-26.353348;-46.083057;-70.583954;-89.90244;-92.7449;-76.55334;-52.094845;-33.916553;-31.084455,,,
2024-08-03 09:10:41.489,00:00:05.985,0.028103628027708542,0.0493173331356837,0.08920470366708483,0.057020952328801354,0.05601798324580767,-35.756306;-38.399372;-44.050236;-54.128014;-58.485943;-51.015972;-41.40898;-36.919037;-28.977789;-19.74221;-17.338348;-14.726101;-14.533816;-22.663277;-24.941011;-11.111794;7.908872;15.478357;9.022575;-1.8265257;-7.548485;-5.121676;3.0958233;14.953268;25.476303;28.756214;27.994186;31.150496;36.66309;39.104042;40.15932;39.62622;35.4854;31.891705;36.433205;46.92103;51.451965;51.271435;52.337048;45.005463;28.674528;22.5958;30.525957;36.557472;35.613102;34.424213;31.77815;26.554655;27.350176;31.956566,,,
2024-08-03 09:10:41.653,00:00:06.149,,,,,,28.761274;18.315922;12.371241;18.237904;21.534544;6.2045665;-10.805858;-10.197549;-1.3868538;7.061528;14.262548;10.05971;-7.302996;-23.797007;-27.809767;-18.910318;-9.216574;-11.270362;-18.432812;-17.527893;-11.792606;-9.911442;-9.883644;-3.737025;7.273882;9.466908;-0.7760995;-8.830477;-4.754485;4.929801;12.691283;16.390755;12.886197;9.1377535;17.488823;31.423231;29.000298;4.3582006;-18.705463;-22.07797;-14.965265;-5.780771;1.6643366;-0.85714513;-7.233276;-3.4874701;9.570534;18.446335;13.120852;-2.6514118,,,
2024-08-03 09:10:41.654,00:00:06.149,0.02973705701959591,0.048597053453105464,0.09638073300613229,0.05252663504442506,0.05926755967843004,,,,
2024-08-03 09:10:41.864,00:00:06.360,,,,,,-16.00151;-14.46955;1.8440243;17.587446;24.216965;21.747507;9.159012;-5.708845;-12.226583;-11.174539;-11.048143;-10.334645;-1.0941314;7.621434;0.1258612;-17.74528;-27.124481;-21.462046;-10.275699;-7.3880606;-18.204798;-31.637585;-34.146667;-27.950953;-21.437252;-15.535866;-7.1346197;2.6394877;11.04441;15.80444;15.93186;13.992201;11.829607;10.413528;10.34783;10.9004755;10.861192;7.7081714;0.36035568;-4.226406;0.47951868;4.9908695;-0.23325188;-8.170354;-9.6255;-5.5186357;-1.7802209;-1.6396347;-5.0834055;-10.849162,,,
2024-08-03 09:10:41.865,00:00:06.360,,,,,,,47.74622344970703,,
2024-08-03 09:10:41.867,00:00:06.363,,,,,,,,10.146615982055664,
2024-08-03 09:10:41.868,00:00:06.363,0.026993173223636965,0.04894439449394785,0.09482305136660621,0.057322753817021996,0.05966480840260581,,,,
2024-08-03 09:10:42.088,00:00:06.584,,,,,,-16.98586;-17.913744;-11.1305275;-5.4826484;-8.55787;-14.869231;-16.083185;-13.642158;-12.866588;-12.952711;-9.011641;0.37665552;8.01521;9.591024;12.82355;19.685207;23.291166;22.998146;22.233774;19.522352;12.596354;5.2026644;-2.7959137;-17.654743;-31.263865;-28.17379;-12.448164;1.182558;7.726308;10.164536;12.449621;15.369286;14.307268;5.6843643;-7.6289577;-20.331001;-29.69775;-34.019302;-32.366913;-26.981709;-21.112103;-12.693118;-1.6190294;3.4376056;-3.2987492;-16.324259;-21.146229;-14.132642;-5.80382;0.6529906,,,
2024-08-03 09:10:42.089,00:00:06.584,0.02764612476922759,0.04855542681825619,0.09357033679157492,0.05747525874400936,0.05787782479825773,,,,
2024-08-03 09:10:42.254,00:00:06.749,0.027969039756062505,0.04981662206955422,0.09305436423099502,0.05798129688700297,0.06048552782142014,5.747883;5.830591;3.9452443;7.314599;12.499482;8.921561;-3.0020087;-9.183373;-1.7427806;8.552466;8.527133;2.864433;2.657508;4.304437;1.2669264;-4.899693;-12.483791;-17.124992;-12.458956;-2.3901927;1.0201498;-7.1746845;-21.180199;-31.271141;-33.11368;-31.7581;-32.195053;-30.519138;-22.977922;-17.990093;-23.311298;-33.02005;-35.04128;-23.207733;-8.05625;-4.287903;-9.879464;-16.096136;-20.665642;-21.934916;-16.48982;-4.847558;6.441803;12.849447;15.940904;14.648856;11.29;12.371298;13.796333;12.6895,,,
2024-08-03 09:10:42.463,00:00:06.959,0.02758491902477083,0.049366154791938656,0.08900709440918461,0.05345900910626649,0.06057437790330898,14.299021;16.320023;15.56358;16.349403;21.039183;25.683056;22.027418;10.712409;2.490973;3.3699775;12.638211;22.25213;21.729118;10.66671;1.0391086;3.7683184;13.016098;15.526629;10.767466;7.0770907;5.5696235;1.3000213;-7.0305014;-17.720507;-24.54903;-18.660625;-1.3690616;14.511631;14.871174;0.7979141;-11.824931;-12.8345175;-5.329699;0.9489937;0.101705775;-2.9360404;-2.0596323;-2.5395522;-9.296584;-17.19954;-20.40318;-16.69906;-9.321687;-5.885514;-6.194721;-3.4143;1.144642;3.9278579;7.4749637;9.576341,,,
2024-08-03 09:10:42.689,00:00:07.184,0.026831216299595718,0.05030653780510086,0.08668098989512317,0.05689773763114119,0.05921485234043581,7.7513876;5.7542377;4.9075046;8.64173;19.960436;30.416403;32.380894;28.037846;23.30493;25.464254;33.86009;36.061817;28.278046;19.272554;9.338333;-3.5815907;-7.0029664;2.2444713;10.192208;14.220334;17.665764;20.410086;20.181774;12.702712;2.6995146;-0.73445016;5.494969;14.100125;12.37231;0.9706573;-5.117284;1.1299068;10.373312;11.73821;4.3526945;-6.090498;-14.685037;-17.476;-11.356093;2.8057823;16.578962;19.302887;13.53659;10.636754;12.369387;9.263721;-3.2336986;-16.954899;-20.531076;-13.506572,,,
